name,area,category,tier,starting,condition,rare,dangerous,weight,cost,prerequisites,prerequisites_full,unlocked_direct,unlocked_full,tier1_physics_techs_unlocked,tier1_society_techs_unlocked,tier1_engineering_techs_unlocked,tier1_physics_techs_unlocked_cost,tier1_society_techs_unlocked_cost,tier1_engineering_techs_unlocked_cost,tier2_physics_techs_unlocked,tier2_society_techs_unlocked,tier2_engineering_techs_unlocked,tier2_physics_techs_unlocked_cost,tier2_society_techs_unlocked_cost,tier2_engineering_techs_unlocked_cost,tier3_physics_techs_unlocked,tier3_society_techs_unlocked,tier3_engineering_techs_unlocked,tier3_physics_techs_unlocked_cost,tier3_society_techs_unlocked_cost,tier3_engineering_techs_unlocked_cost,tier4_physics_techs_unlocked,tier4_society_techs_unlocked,tier4_engineering_techs_unlocked,tier4_physics_techs_unlocked_cost,tier4_society_techs_unlocked_cost,tier4_engineering_techs_unlocked_cost,tier5_physics_techs_unlocked,tier5_society_techs_unlocked,tier5_engineering_techs_unlocked,tier5_physics_techs_unlocked_cost,tier5_society_techs_unlocked_cost,tier5_engineering_techs_unlocked_cost,to_tier1_physics_techs_unlocked,to_tier1_society_techs_unlocked,to_tier1_engineering_techs_unlocked,to_tier1_physics_techs_unlocked_cost,to_tier1_society_techs_unlocked_cost,to_tier1_engineering_techs_unlocked_cost,to_tier2_physics_techs_unlocked,to_tier2_society_techs_unlocked,to_tier2_engineering_techs_unlocked,to_tier2_physics_techs_unlocked_cost,to_tier2_society_techs_unlocked_cost,to_tier2_engineering_techs_unlocked_cost,to_tier3_physics_techs_unlocked,to_tier3_society_techs_unlocked,to_tier3_engineering_techs_unlocked,to_tier3_physics_techs_unlocked_cost,to_tier3_society_techs_unlocked_cost,to_tier3_engineering_techs_unlocked_cost,to_tier4_physics_techs_unlocked,to_tier4_society_techs_unlocked,to_tier4_engineering_techs_unlocked,to_tier4_physics_techs_unlocked_cost,to_tier4_society_techs_unlocked_cost,to_tier4_engineering_techs_unlocked_cost,to_tier5_physics_techs_unlocked,to_tier5_society_techs_unlocked,to_tier5_engineering_techs_unlocked,to_tier5_physics_techs_unlocked_cost,to_tier5_society_techs_unlocked_cost,to_tier5_engineering_techs_unlocked_cost,ignored,blocked,indirectly_blocked
tech_fission_power,physics,particles,0,True,False,False,False,0,0,,,tech_fusion_power tech_reactor_boosters_1,tech_fusion_power tech_missiles_2 tech_missiles_3 tech_repeatable_weapon_type_explosive_damage tech_repeatable_weapon_type_explosive_fire_rate tech_missiles_4 tech_missiles_5 tech_swarmer_missiles_1 tech_swarmer_missiles_2 tech_cold_fusion_power tech_antimatter_power tech_zero_point_power tech_mega_engineering tech_gateway_construction tech_jump_drive_1 tech_matter_generator tech_reactor_boosters_3 tech_reactor_boosters_2 tech_reactor_boosters_1,8,0,1,17200,0,640,1,0,2,1500,0,2500,1,0,1,4000,0,3000,1,0,2,8000,0,16000,3,0,3,48000,0,60000,8,0,1,17200,0,640,9,0,3,18700,0,3140,10,0,4,22700,0,6140,11,0,6,30700,0,22140,14,0,9,78700,0,82140,False,False,False
tech_fusion_power,physics,particles,1,False,False,False,False,95,640,tech_fission_power,tech_fission_power,tech_missiles_2 tech_cold_fusion_power tech_reactor_boosters_2,tech_missiles_2 tech_missiles_3 tech_repeatable_weapon_type_explosive_damage tech_repeatable_weapon_type_explosive_fire_rate tech_missiles_4 tech_missiles_5 tech_swarmer_missiles_1 tech_swarmer_missiles_2 tech_cold_fusion_power tech_antimatter_power tech_zero_point_power tech_mega_engineering tech_gateway_construction tech_jump_drive_1 tech_matter_generator tech_reactor_boosters_3 tech_reactor_boosters_2,4,0,1,11420,0,640,1,0,2,1500,0,2500,1,0,1,4000,0,3000,1,0,2,8000,0,16000,3,0,3,48000,0,60000,4,0,1,11420,0,640,5,0,3,12920,0,3140,6,0,4,16920,0,6140,7,0,6,24920,0,22140,10,0,9,72920,0,82140,False,False,False
tech_cold_fusion_power,physics,particles,2,False,False,False,False,75,1500,tech_fusion_power,tech_fusion_power tech_fission_power,tech_antimatter_power,tech_antimatter_power tech_zero_point_power tech_mega_engineering tech_gateway_construction tech_jump_drive_1 tech_matter_generator tech_reactor_boosters_3,1,0,0,5000,0,0,1,0,0,1500,0,0,1,0,0,4000,0,0,1,0,0,8000,0,0,3,0,1,48000,0,20000,1,0,0,5000,0,0,2,0,0,6500,0,0,3,0,0,10500,0,0,4,0,0,18500,0,0,7,0,1,66500,0,20000,False,False,False
tech_antimatter_power,physics,particles,3,False,False,False,False,60,4000,tech_cold_fusion_power,tech_cold_fusion_power tech_fusion_power tech_fission_power,tech_zero_point_power tech_reactor_boosters_3,tech_zero_point_power tech_mega_engineering tech_gateway_construction tech_jump_drive_1 tech_matter_generator tech_reactor_boosters_3,1,0,0,5000,0,0,0,0,0,0,0,0,1,0,0,4000,0,0,1,0,0,8000,0,0,3,0,1,48000,0,20000,1,0,0,5000,0,0,1,0,0,5000,0,0,2,0,0,9000,0,0,3,0,0,17000,0,0,6,0,1,65000,0,20000,False,False,False
tech_zero_point_power,physics,particles,4,False,False,False,False,40,8000,tech_antimatter_power,tech_antimatter_power tech_cold_fusion_power tech_fusion_power tech_fission_power,tech_mega_engineering tech_jump_drive_1 tech_matter_generator,tech_mega_engineering tech_gateway_construction tech_jump_drive_1 tech_matter_generator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8000,0,0,3,0,1,48000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8000,0,0,4,0,1,56000,0,20000,False,False,False
tech_reactor_boosters_1,physics,particles,0,True,False,False,False,0,0,tech_fission_power,tech_fission_power,tech_reactor_boosters_2,tech_reactor_boosters_2 tech_reactor_boosters_3,3,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5780,0,0,3,0,0,5780,0,0,3,0,0,5780,0,0,3,0,0,5780,0,0,3,0,0,5780,0,0,False,False,False
tech_reactor_boosters_2,physics,particles,1,False,False,False,False,90,780,tech_fusion_power tech_reactor_boosters_1,tech_fusion_power tech_fission_power tech_reactor_boosters_1,tech_reactor_boosters_3,tech_reactor_boosters_3,2,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5780,0,0,2,0,0,5780,0,0,2,0,0,5780,0,0,2,0,0,5780,0,0,2,0,0,5780,0,0,False,False,False
tech_reactor_boosters_3,physics,particles,1,False,False,False,False,50,5000,tech_antimatter_power tech_reactor_boosters_2,tech_antimatter_power tech_cold_fusion_power tech_fusion_power tech_fission_power tech_reactor_boosters_2 tech_reactor_boosters_1,,,1,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,0,1,0,0,5000,0,0,1,0,0,5000,0,0,1,0,0,5000,0,0,1,0,0,5000,0,0,False,False,False
tech_shields_1,physics,field_manipulation,0,True,False,False,False,0,0,tech_basic_science_lab_1,tech_basic_science_lab_1,tech_shields_2,tech_shields_2 tech_shields_3 tech_shields_4 tech_shields_5 tech_repeatable_improved_shield_output tech_shield_rechargers_1 tech_planetary_shield_generator,2,0,0,780,0,0,2,0,0,4000,0,0,2,0,0,8000,0,0,1,0,0,10000,0,0,1,0,0,20000,0,0,2,0,0,780,0,0,4,0,0,4780,0,0,6,0,0,12780,0,0,7,0,0,22780,0,0,8,0,0,42780,0,0,False,False,False
tech_shields_2,physics,field_manipulation,1,False,False,False,False,90,780,tech_shields_1,tech_shields_1 tech_basic_science_lab_1,tech_shields_3,tech_shields_3 tech_shields_4 tech_shields_5 tech_repeatable_improved_shield_output tech_shield_rechargers_1 tech_planetary_shield_generator,1,0,0,780,0,0,2,0,0,4000,0,0,2,0,0,8000,0,0,1,0,0,10000,0,0,1,0,0,20000,0,0,1,0,0,780,0,0,3,0,0,4780,0,0,5,0,0,12780,0,0,6,0,0,22780,0,0,7,0,0,42780,0,0,False,False,False
tech_shields_3,physics,field_manipulation,2,False,False,False,False,70,2000,tech_shields_2,tech_shields_2 tech_shields_1 tech_basic_science_lab_1,tech_shields_4 tech_shield_rechargers_1 tech_planetary_shield_generator,tech_shields_4 tech_shields_5 tech_repeatable_improved_shield_output tech_shield_rechargers_1 tech_planetary_shield_generator,0,0,0,0,0,0,2,0,0,4000,0,0,2,0,0,8000,0,0,1,0,0,10000,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,2,0,0,4000,0,0,4,0,0,12000,0,0,5,0,0,22000,0,0,6,0,0,42000,0,0,False,False,False
tech_shields_4,physics,field_manipulation,3,False,False,False,False,50,5000,tech_shields_3,tech_shields_3 tech_shields_2 tech_shields_1 tech_basic_science_lab_1,tech_shields_5 tech_repeatable_improved_shield_output,tech_shields_5 tech_repeatable_improved_shield_output,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,0,1,0,0,10000,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,0,2,0,0,15000,0,0,3,0,0,35000,0,0,False,False,False
tech_shields_5,physics,field_manipulation,4,False,False,False,False,35,10000,tech_shields_4,tech_shields_4 tech_shields_3 tech_shields_2 tech_shields_1 tech_basic_science_lab_1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,0,0,1,0,0,10000,0,0,False,False,False
tech_shield_rechargers_1,physics,field_manipulation,2,False,False,False,False,70,2000,tech_shields_3,tech_shields_3 tech_shields_2 tech_shields_1 tech_basic_science_lab_1,,,0,0,0,0,0,0,1,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,2000,0,0,1,0,0,2000,0,0,1,0,0,2000,0,0,False,False,False
tech_planetary_shield_generator,physics,field_manipulation,3,False,False,True,False,65,3000,tech_shields_3,tech_shields_3 tech_shields_2 tech_shields_1 tech_basic_science_lab_1,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3000,0,0,1,0,0,3000,0,0,1,0,0,3000,0,0,False,False,False
tech_sensors_2,physics,computing,2,False,False,False,False,85,1000,,,tech_sensors_3 tech_lythuric_gas,tech_sensors_3 tech_sensors_4 tech_mine_neutronium tech_ship_armor_5 tech_mine_dark_matter tech_mine_zro tech_mine_satramene tech_lythuric_gas,0,0,0,0,0,0,3,0,0,3500,0,0,1,0,0,3000,0,0,3,1,1,20000,6000,8000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3500,0,0,4,0,0,6500,0,0,7,1,1,26500,6000,8000,7,1,1,26500,6000,8000,False,False,False
tech_sensors_3,physics,computing,3,False,False,False,False,65,3000,tech_sensors_2,tech_sensors_2,tech_sensors_4 tech_mine_zro tech_mine_satramene,tech_sensors_4 tech_mine_neutronium tech_ship_armor_5 tech_mine_dark_matter tech_mine_zro tech_mine_satramene,0,0,0,0,0,0,1,0,0,1500,0,0,1,0,0,3000,0,0,3,1,1,20000,6000,8000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1500,0,0,2,0,0,4500,0,0,5,1,1,24500,6000,8000,5,1,1,24500,6000,8000,False,False,False
tech_sensors_4,physics,computing,4,False,False,False,False,45,6000,tech_sensors_3,tech_sensors_3 tech_sensors_2,tech_mine_neutronium tech_mine_dark_matter,tech_mine_neutronium tech_ship_armor_5 tech_mine_dark_matter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,20000,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,20000,0,8000,3,0,1,20000,0,8000,False,False,False
tech_power_plant_1,physics,field_manipulation,0,True,False,False,False,0,0,,,tech_power_plant_2 tech_power_hub_1,tech_power_plant_2 tech_power_plant_3 tech_power_plant_4 tech_repeatable_improved_tile_energy_output tech_power_hub_1 tech_power_hub_2,3,0,0,1140,0,0,1,0,0,2000,0,0,1,0,0,3000,0,0,1,0,0,8000,0,0,1,0,0,20000,0,0,3,0,0,1140,0,0,4,0,0,3140,0,0,5,0,0,6140,0,0,6,0,0,14140,0,0,7,0,0,34140,0,0,False,False,False
tech_power_plant_2,physics,field_manipulation,1,False,False,False,False,100,500,tech_power_plant_1,tech_power_plant_1,tech_power_plant_3,tech_power_plant_3 tech_power_plant_4 tech_repeatable_improved_tile_energy_output,1,0,0,500,0,0,1,0,0,2000,0,0,0,0,0,0,0,0,1,0,0,8000,0,0,1,0,0,20000,0,0,1,0,0,500,0,0,2,0,0,2500,0,0,2,0,0,2500,0,0,3,0,0,10500,0,0,4,0,0,30500,0,0,False,False,False
tech_power_plant_3,physics,field_manipulation,2,False,False,False,False,70,2000,tech_power_plant_2 tech_colonial_centralization,tech_power_plant_2 tech_power_plant_1 tech_colonial_centralization tech_planetary_unification tech_planetary_government,tech_power_plant_4 tech_repeatable_improved_tile_energy_output,tech_power_plant_4 tech_repeatable_improved_tile_energy_output,0,0,0,0,0,0,1,0,0,2000,0,0,0,0,0,0,0,0,1,0,0,8000,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,1,0,0,2000,0,0,1,0,0,2000,0,0,2,0,0,10000,0,0,3,0,0,30000,0,0,False,False,False
tech_power_plant_4,physics,field_manipulation,4,False,False,False,False,40,8000,tech_power_plant_3 tech_galactic_administration,tech_power_plant_3 tech_power_plant_2 tech_power_plant_1 tech_colonial_centralization tech_planetary_unification tech_planetary_government tech_galactic_administration,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8000,0,0,1,0,0,8000,0,0,False,False,False
tech_power_hub_1,physics,field_manipulation,1,False,False,False,False,95,640,tech_power_plant_1,tech_power_plant_1,tech_power_hub_2,tech_power_hub_2,1,0,0,640,0,0,0,0,0,0,0,0,1,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,640,0,0,1,0,0,640,0,0,2,0,0,3640,0,0,2,0,0,3640,0,0,2,0,0,3640,0,0,False,False,False
tech_power_hub_2,physics,field_manipulation,3,False,False,False,False,65,3000,tech_power_hub_1 tech_colonial_centralization,tech_power_hub_1 tech_power_plant_1 tech_colonial_centralization tech_planetary_unification tech_planetary_government,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3000,0,0,1,0,0,3000,0,0,1,0,0,3000,0,0,False,False,False
tech_hyper_drive_1,physics,particles,0,True,False,False,False,0,0,tech_basic_science_lab_1,tech_basic_science_lab_1,tech_hyper_drive_2 tech_ftl_inhibitor,tech_hyper_drive_2 tech_hyper_drive_3 tech_gateway_activation tech_gateway_construction tech_wormhole_stabilization tech_ftl_inhibitor,1,0,0,0,0,0,2,0,0,3000,0,0,2,0,0,8000,0,0,1,0,0,10000,0,0,1,0,0,20000,0,0,1,0,0,0,0,0,3,0,0,3000,0,0,5,0,0,11000,0,0,6,0,0,21000,0,0,7,0,0,41000,0,0,False,False,False
tech_hyper_drive_2,physics,particles,2,False,False,False,False,75,1500,tech_hyper_drive_1,tech_hyper_drive_1 tech_basic_science_lab_1,tech_hyper_drive_3 tech_wormhole_stabilization,tech_hyper_drive_3 tech_gateway_activation tech_gateway_construction tech_wormhole_stabilization,0,0,0,0,0,0,1,0,0,1500,0,0,2,0,0,8000,0,0,1,0,0,10000,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,1,0,0,1500,0,0,3,0,0,9500,0,0,4,0,0,19500,0,0,5,0,0,39500,0,0,False,False,False
tech_hyper_drive_3,physics,particles,3,False,False,False,False,50,5000,tech_hyper_drive_2,tech_hyper_drive_2 tech_hyper_drive_1 tech_basic_science_lab_1,tech_gateway_activation,tech_gateway_activation tech_gateway_construction,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,0,1,0,0,10000,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5000,0,0,2,0,0,15000,0,0,3,0,0,35000,0,0,False,False,False
tech_wormhole_stabilization,physics,particles,3,False,False,True,False,65,3000,tech_hyper_drive_2,tech_hyper_drive_2 tech_hyper_drive_1 tech_basic_science_lab_1,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3000,0,0,1,0,0,3000,0,0,1,0,0,3000,0,0,False,False,False
tech_gateway_activation,physics,particles,4,False,False,True,False,35,10000,tech_hyper_drive_3,tech_hyper_drive_3 tech_hyper_drive_2 tech_hyper_drive_1 tech_basic_science_lab_1,tech_gateway_construction,tech_gateway_construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,0,0,2,0,0,30000,0,0,False,False,False
tech_gateway_construction,physics,particles,5,False,False,True,False,0,20000,tech_gateway_activation tech_mega_engineering,tech_gateway_activation tech_hyper_drive_3 tech_hyper_drive_2 tech_hyper_drive_1 tech_basic_science_lab_1 tech_mega_engineering tech_starbase_5 tech_starbase_4 tech_starbase_3 tech_starbase_2 tech_starbase_1 tech_space_construction tech_battleships tech_cruisers tech_destroyers tech_corvettes tech_zero_point_power tech_antimatter_power tech_cold_fusion_power tech_fusion_power tech_fission_power,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,False,False,False
tech_jump_drive_1,physics,particles,5,False,False,True,True,30,14000,tech_zero_point_power,tech_zero_point_power tech_antimatter_power tech_cold_fusion_power tech_fusion_power tech_fission_power,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14000,0,0,False,False,False
tech_ftl_inhibitor,physics,particles,2,False,False,False,False,75,1500,tech_hyper_drive_1,tech_hyper_drive_1 tech_basic_science_lab_1,,,0,0,0,0,0,0,1,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1500,0,0,1,0,0,1500,0,0,1,0,0,1500,0,0,1,0,0,1500,0,0,False,False,False
tech_matter_generator,physics,particles,5,False,False,True,False,30,14000,tech_zero_point_power tech_colonial_centralization,tech_zero_point_power tech_antimatter_power tech_cold_fusion_power tech_fusion_power tech_fission_power tech_colonial_centralization tech_planetary_unification tech_planetary_government,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14000,0,0,False,False,False
tech_repeatable_improved_tile_energy_output,physics,field_manipulation,5,False,False,False,False,25,20000,tech_power_plant_3,tech_power_plant_3 tech_power_plant_2 tech_power_plant_1 tech_colonial_centralization tech_planetary_unification tech_planetary_government,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,False,False,False
tech_repeatable_improved_shield_output,physics,field_manipulation,5,False,False,False,False,25,20000,tech_shields_4,tech_shields_4 tech_shields_3 tech_shields_2 tech_shields_1 tech_basic_science_lab_1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,False,False,False
tech_repeatable_weapon_type_energy_damage,physics,particles,5,False,False,False,False,25,20000,tech_lasers_4,tech_lasers_4 tech_lasers_3 tech_lasers_2 tech_lasers_1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,False,False,False
tech_repeatable_weapon_type_energy_fire_rate,physics,particles,5,False,False,False,False,25,20000,tech_lasers_2,tech_lasers_2 tech_lasers_1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,False,False,False
tech_repeatable_reduced_building_cost,physics,computing,5,False,False,False,False,25,20000,tech_physics_lab_2,tech_physics_lab_2 tech_physics_lab_1 tech_colonial_centralization tech_planetary_unification tech_planetary_government,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000,0,0,False,False,False
tech_lasers_1,physics,particles,0,True,False,False,False,0,0,,,tech_lasers_2,tech_lasers_2 tech_repeatable_weapon_type_energy_fire_rate tech_lasers_3 tech_lasers_4 tech_repeatable_weapon_type_energy_damage tech_lasers_5 tech_energy_lance_2 tech_energy_lance_1 tech_energy_torpedoes_1 tech_energy_torpedoes_2 tech_plasma_1 tech_plasma_2 tech_plasma_3 tech_arc_emitter_1 tech_arc_emitter_2 tech_disruptors_1 tech_disruptors_2 tech_disruptors_3 tech_pd_tracking_1 tech_pd_tracking_2 tech_pd_tracking_3,3,0,0,1420,0,0,4,0,0,6000,0,0,4,0,0,14000,0,0,10,0,0,78000,0,0,2,0,0,40000,0,0,3,0,0,1420,0,0,7,0,0,7420,0,0,11,0,0,21420,0,0,21,0,0,99420,0,0,23,0,0,139420,0,0,False,False,False
tech_lasers_2,physics,particles,1,False,False,False,False,95,640,tech_lasers_1,tech_lasers_1,tech_repeatable_weapon_type_energy_fire_rate tech_lasers_3 tech_plasma_1 tech_disruptors_1 tech_pd_tracking_1,tech_repeatable_weapon_type_energy_fire_rate tech_lasers_3 tech_lasers_4 tech_repeatable_weapon_type_energy_damage tech_lasers_5 tech_energy_lance_2 tech_energy_lance_1 tech_energy_torpedoes_1 tech_energy_torpedoes_2 tech_plasma_1 tech_plasma_2 tech_plasma_3 tech_arc_emitter_1 tech_arc_emitter_2 tech_disruptors_1 tech_disruptors_2 tech_disruptors_3 tech_pd_tracking_1 tech_pd_tracking_2 tech_pd_tracking_3,2,0,0,1420,0,0,4,0,0,6000,0,0,4,0,0,14000,0,0,10,0,0,78000,0,0,2,0,0,40000,0,0,2,0,0,1420,0,0,6,0,0,7420,0,0,10,0,0,21420,0,0,20,0,0,99420,0,0,22,0,0,139420,0,0,False,False,False
tech_lasers_3,physics,particles,2,False,False,False,False,85,1000,tech_lasers_2,tech_lasers_2 tech_lasers_1,tech_lasers_4,tech_lasers_4 tech_repeatable_weapon_type_energy_damage tech_lasers_5 tech_energy_lance_2 tech_energy_lance_1 tech_energy_torpedoes_1 tech_energy_torpedoes_2,0,0,0,0,0,0,1,0,0,1000,0,0,2,0,0,8000,0,0,5,0,0,42000,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,1,0,0,1000,0,0,3,0,0,9000,0,0,8,0,0,51000,0,0,9,0,0,71000,0,0,False,False,False
tech_lasers_4,physics,particles,3,False,False,False,False,65,3000,tech_lasers_3,tech_lasers_3 tech_lasers_2 tech_lasers_1,tech_repeatable_weapon_type_energy_damage tech_lasers_5 tech_energy_lance_1 tech_energy_torpedoes_1,tech_repeatable_weapon_type_energy_damage tech_lasers_5 tech_energy_lance_2 tech_energy_lance_1 tech_energy_torpedoes_1 tech_energy_torpedoes_2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8000,0,0,5,0,0,42000,0,0,1,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8000,0,0,7,0,0,50000,0,0,8,0,0,70000,0,0,False,False,False
tech_lasers_5,physics,particles,4,False,False,False,False,45,6000,tech_lasers_4,tech_lasers_4 tech_lasers_3 tech_lasers_2 tech_lasers_1,tech_energy_lance_2,tech_energy_lance_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16000,0,0,2,0,0,16000,0,0,False,False,False
tech_energy_lance_1,physics,particles,4,False,False,False,False,40,8000,tech_lasers_4 tech_battleships,tech_lasers_4 tech_lasers_3 tech_lasers_2 tech_lasers_1 tech_battleships tech_cruisers tech_destroyers tech_corvettes tech_starbase_2 tech_starbase_1 tech_space_construction,tech_energy_lance_2,tech_energy_lance_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18000,0,0,2,0,0,18000,0,0,False,False,False
tech_energy_lance_2,physics,particles,4,False,False,False,False,35,10000,tech_lasers_5 tech_energy_lance_1,tech_lasers_5 tech_lasers_4 tech_lasers_3 tech_lasers_2 tech_lasers_1 tech_energy_lance_1 tech_battleships tech_cruisers tech_destroyers tech_corvettes tech_starbase_2 tech_starbase_1 tech_space_construction,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,0,0,1,0,0,10000,0,0,False,False,False
tech_plasma_1,physics,particles,2,False,False,False,False,75,1500,tech_lasers_2,tech_lasers_2 tech_lasers_1,tech_plasma_2,tech_plasma_2 tech_plasma_3 tech_arc_emitter_1 tech_arc_emitter_2,0,0,0,0,0,0,1,0,0,1500,0,0,1,0,0,3000,0,0,3,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1500,0,0,2,0,0,4500,0,0,5,0,0,28500,0,0,5,0,0,28500,0,0,False,False,False
tech_plasma_2,physics,particles,3,False,False,False,False,65,3000,tech_plasma_1,tech_plasma_1 tech_lasers_2 tech_lasers_1,tech_plasma_3,tech_plasma_3 tech_arc_emitter_1 tech_arc_emitter_2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3000,0,0,3,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3000,0,0,4,0,0,27000,0,0,4,0,0,27000,0,0,False,False,False
tech_plasma_3,physics,particles,4,False,False,False,False,45,6000,tech_plasma_2,tech_plasma_2 tech_plasma_1 tech_lasers_2 tech_lasers_1,tech_arc_emitter_1,tech_arc_emitter_1 tech_arc_emitter_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,24000,0,0,3,0,0,24000,0,0,False,False,False
